rClutchPaddle,pBrakeF,vCar,gLong,frequency,xRideHeightR,t_eng_oil,trq_eng,gLat,nmot,lvl_water,timestamp,aLongGPSFIARx,xRideHeightFL,xRideHeightFR,aSteerWheel,m_fuel,acqType,rThrottlePedal,SOC,lvl_eng_oil,t_eng_water_in,aLatGPSFIARx,t_eng_water_out,t_gbx,gear
0.2,0.19626626059412958,236.40662193298337,3.3862376809120196,5,48.90698614120483,122.99999999999997,653.5525085449216,-0.25174190145917236,7231.910000000001,0.8499999999999999,1686140404405000,0.20752268269658092,45.324856758117676,46.28435306549073,2.0300000369548803,88.87499999999996,cable,100.0,61.29999923706054,6.4000000953674325,84.99999999999997,47.951299076080346,87.99999999999999,112.99999999999999,5.000000000000003
0.2,0.16665507219731812,238.78656539916992,3.2799467504024493,5,48.37451457977294,122.99999999999997,650.1325088500976,-0.9507292196154594,7298.710000000001,0.8499999999999999,1686140404605000,0.20752609118819237,44.73484745025635,46.064156246185306,1.370000010728836,88.62499999999994,cable,100.0,61.230000305175764,6.4000000953674325,84.99999999999997,47.95138900756839,87.99999999999999,112.99999999999999,5.000000000000003
0.30000000000000004,0.28938174244016407,241.15247764587406,3.3410640716552744,5,48.24273548126221,122.505,651.8575149536131,-0.6070041375234724,7369.2300000000005,0.8499999999999999,1686140404805000,0.20753211602568622,44.22371110916138,45.41795959472659,1.9700000345706936,89.37500000000006,cable,100.0,61.11000213623044,6.4000000953674325,85.19300000000001,47.951537189483645,88.49499999999992,112.99999999999999,5.000000000000003
0.15,0.3463239232823253,243.36742477417002,3.107098585367202,5,48.5975399017334,121.99999999999999,650.035006713867,-0.08880443354137244,7434.3099999999995,0.8499999999999999,1686140405005000,0.20753712691366677,44.91407375335695,46.07254095077515,2.2900000393390636,89.49999999999996,cable,100.0,61.07000160217284,6.4000000953674325,85.20000000000002,47.951659545898444,88.99999999999994,112.99999999999999,5.000000000000003
0.4,0.32741926535964005,245.56642684936526,3.2449647188186646,5,49.00304546356202,121.99999999999999,643.0050140380857,-0.48245562142692505,7502.930000000002,0.8499999999999999,1686140405205000,0.20754222996532914,44.93301382064821,45.417876529693615,1.525000011920929,88.62499999999997,cable,100.0,60.99999999999999,6.4000000953674325,85.29200000000006,47.95178161621095,88.99999999999994,112.99999999999999,5.000000000000003
0.30000000000000004,0.3344285965710878,248.1261093139648,3.0951255798339847,5,50.451654911041274,121.99999999999999,639.2000106811523,-0.8770762875676157,7573.91,0.8499999999999999,1686140405405000,0.20754722245037566,44.8932237625122,46.724389457702614,0.9750000238418575,87.87499999999999,cable,100.0,60.93000106811522,6.4000000953674325,85.40000000000006,47.95190368652345,88.99999999999994,112.99999999999999,5.000000000000003
0.15,0.25941596556454904,250.22616386413569,2.989053583145141,5,47.67015056610106,121.99999999999999,640.7450088500973,-1.381363981962204,7631.280000000001,0.8499999999999999,1686140405605000,0.20755272485315795,44.40868606567382,45.992441177368185,0.7200000096112493,88.74999999999994,cable,100.0,60.890001296997085,6.4000000953674325,85.40000000000006,47.95202764511107,88.99999999999994,112.99999999999999,5.000000000000003
0.19999999999999998,0.40946248974651106,252.26868324279783,2.7922593295574174,5,49.21525239944458,122.49499999999998,637.2175155639649,-1.4322894930839536,7699.959999999999,0.8499999999999999,1686140405805000,0.20755866847932333,44.593645954132064,46.89888706207275,-0.3200000073760747,88.74999999999996,cable,100.0,60.79999923706057,6.4000000953674325,85.59099999999998,47.95215353012087,88.99999999999994,112.99999999999999,5.000000000000003
0.3,0.33346375636756426,254.59005508422845,3.0765559464693055,5,48.85848131179809,122.99999999999997,629.8125137329102,-2.0882605642080296,7766.7300000000005,0.8499999999999999,1686140406005000,0.20756371594965448,43.5426712989807,46.010009384155275,-1.3050000295042992,88.125,cable,100.0,60.750000000000014,6.4000000953674325,85.59999999999998,47.95224889755248,88.99999999999994,112.99999999999999,5.000000000000003
0.25,0.3378443624451756,256.5244178771973,2.849062332510947,5,48.83182010650634,122.99999999999997,621.0400146484376,-2.8092252224683767,7823.6900000000005,0.8499999999999999,1686140406205000,0.20757309257984158,44.41896495819089,48.73111810684204,-2.8000000834465024,87.37500000000003,cable,100.0,60.70000076293946,6.4000000953674325,85.69000000000001,47.95240877151488,88.99999999999994,112.99999999999999,5.000000000000003
0.2,0.42353788055479535,258.7209419250488,2.5827411890029897,5,48.42369728088379,122.99999999999997,615.6775131225589,-4.408746701478957,7886.240000000002,0.8499999999999999,1686140406405000,0.20757986038923248,42.780224990844744,48.34605102539062,-3.545000040531157,86.87500000000003,cable,100.0,60.60000190734864,6.4000000953674325,85.80000000000001,47.952505722045885,88.99999999999994,112.99999999999999,5.000000000000003
0.3,0.4743572315573693,260.7593399047852,2.7812548756599424,5,48.62419509887696,122.99999999999997,611.1100082397459,-6.055786073207856,7946.84,0.8499999999999999,1686140406605000,0.20759063780307763,41.71043672561646,48.538119506835926,-5.2950001001358045,86.50500000000005,cable,100.0,60.500000000000014,6.4000000953674325,85.80000000000001,47.952635421752916,88.99999999999994,112.99999999999999,5.000000000000003
0.30000000000000004,0.5573770556598902,262.48099899292004,2.5848669171333305,5,50.219597244262694,123.49000000000004,603.9050125122073,-5.374743044376372,8002.07,0.8499999999999999,1686140406805000,0.20760440230369576,44.0567211151123,50.16724510192871,-3.3950000643730167,85.75249999999997,cable,100.0,60.45000076293945,6.402500104904172,85.98900000000006,47.95276512145995,88.99999999999994,112.99999999999999,5.000000000000003
0.30000000000000004,0.4984678074717522,264.5443046569825,2.4713546633720402,5,46.840236377716046,124.00000000000004,601.5800109863278,-4.801616394519805,8051.880000000001,0.8499999999999999,1686140407005000,0.20761651888489735,41.89993467330932,47.173660373687746,-3.8550000190734863,85.49999999999997,cable,100.0,60.40000152587891,6.450000286102293,86.00000000000006,47.952863044738784,88.99999999999994,112.99999999999999,5.000000000000003
0.35000000000000003,0.3963034138083459,266.6678138732912,0.9224465176463132,5,48.838601303100575,124.00000000000004,454.3500068664552,-5.289960289001464,7772.250000000001,0.8499999999999999,1686140407205000,0.2076351629197598,43.188983535766596,46.9910824775696,-4.455000114440921,85.005,cable,100.0,60.30999946594235,6.450000286102293,86.00000000000006,47.95299587249754,88.99999999999994,112.99999999999999,5.490000000000002
0.05,0.2268594944477081,267.6234245300294,2.3644693925976767,5,49.5970329284668,124.00000000000004,645.31501159668,-4.873675352334975,7075.499999999999,0.8499999999999999,1686140407405000,0.2076568301022052,43.83663139343262,50.21754112243651,-4.765000104904178,86.985,cable,100.0,60.26999969482425,6.450000286102293,86.00000000000006,47.95312747955322,88.99999999999994,112.99999999999999,6.000000000000002
0.15,0.29436161998659377,268.56655578613294,2.5542616188526157,5,47.36106939315795,124.00000000000004,649.3850112915038,-6.253299593925478,7111.000000000002,0.8499999999999999,1686140407605000,0.20768124744296068,43.494286632537836,49.5787721633911,-5.495000123977663,88.86749999999995,cable,100.0,60.20000076293948,6.450000286102293,86.00000000000006,47.95325912475587,88.99999999999994,112.99999999999999,6.000000000000002
